,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,img_seg_path,str_code,Unnamed: 0.1,Unnamed: 0,year,month,day,hour,minute,path_dyamond,UTC
0,0.0,0.0,0,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-16.nc,2016-8-4-8-0,159,159,2016,8,4,8,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000038400,17017.16
1,1.0,1.0,1,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-33.nc,2016-8-4-16-30,176,176,2016,8,4,16,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000042480,17017.33
2,2.0,2.0,2,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-20.nc,2016-8-4-10-0,163,163,2016,8,4,10,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000039360,17017.2
3,3.0,3.0,3,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-34.nc,2016-8-4-17-0,177,177,2016,8,4,17,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000042720,17017.34
4,4.0,4.0,4,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-36.nc,2016-8-4-18-0,179,179,2016,8,4,18,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000043200,17017.36
5,5.0,5.0,5,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-08.nc,2016-8-4-4-0,151,151,2016,8,4,4,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000036480,17017.08
6,6.0,6.0,6,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-29.nc,2016-8-4-14-30,172,172,2016,8,4,14,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000041520,17017.29
7,7.0,7.0,7,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-32.nc,2016-8-4-16-0,175,175,2016,8,4,16,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000042240,17017.32
8,8.0,8.0,8,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-03.nc,2016-8-4-1-30,146,146,2016,8,4,1,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000035280,17017.03
9,9.0,9.0,9,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-30.nc,2016-8-4-15-0,173,173,2016,8,4,15,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000041760,17017.3
10,10.0,10.0,10,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-21.nc,2016-8-4-10-30,164,164,2016,8,4,10,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000039600,17017.21
11,11.0,11.0,11,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-37.nc,2016-8-4-18-30,180,180,2016,8,4,18,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000043440,17017.37
12,12.0,12.0,12,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-31.nc,2016-8-4-15-30,174,174,2016,8,4,15,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000042000,17017.31
13,13.0,13.0,13,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-18.nc,2016-8-4-9-0,161,161,2016,8,4,9,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000038880,17017.18
14,14.0,14.0,14,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-39.nc,2016-8-4-19-30,182,182,2016,8,4,19,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000043920,17017.39
15,15.0,15.0,15,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-07.nc,2016-8-4-3-30,150,150,2016,8,4,3,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000036240,17017.07
16,16.0,16.0,16,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-48.nc,2016-8-5-0-0,191,191,2016,8,5,0,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000046080,17017.48
17,17.0,17.0,17,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-23.nc,2016-8-4-11-30,166,166,2016,8,4,11,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000040080,17017.23
18,18.0,18.0,18,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-09.nc,2016-8-4-4-30,152,152,2016,8,4,4,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000036720,17017.09
19,19.0,19.0,19,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-42.nc,2016-8-4-21-0,185,185,2016,8,4,21,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000044640,17017.42
20,20.0,20.0,20,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-12.nc,2016-8-4-6-0,155,155,2016,8,4,6,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000037440,17017.12
21,21.0,21.0,21,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-10.nc,2016-8-4-5-0,153,153,2016,8,4,5,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000036960,17017.1
22,22.0,22.0,22,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-11.nc,2016-8-4-5-30,154,154,2016,8,4,5,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000037200,17017.11
23,23.0,23.0,23,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-24.nc,2016-8-4-12-0,167,167,2016,8,4,12,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000040320,17017.24
24,24.0,24.0,24,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-28.nc,2016-8-4-14-0,171,171,2016,8,4,14,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000041280,17017.28
25,25.0,25.0,25,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-46.nc,2016-8-4-23-0,189,189,2016,8,4,23,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000045600,17017.46
26,26.0,26.0,26,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-06.nc,2016-8-4-3-0,149,149,2016,8,4,3,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000036000,17017.06
27,27.0,27.0,27,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-14.nc,2016-8-4-7-0,157,157,2016,8,4,7,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000037920,17017.14
28,28.0,28.0,28,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-41.nc,2016-8-4-20-30,184,184,2016,8,4,20,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000044400,17017.41
29,29.0,29.0,29,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-43.nc,2016-8-4-21-30,186,186,2016,8,4,21,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000044880,17017.43
30,30.0,30.0,30,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-44.nc,2016-8-4-22-0,187,187,2016,8,4,22,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000045120,17017.44
31,31.0,31.0,31,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-13.nc,2016-8-4-6-30,156,156,2016,8,4,6,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000037680,17017.13
32,32.0,32.0,32,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-22.nc,2016-8-4-11-0,165,165,2016,8,4,11,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000039840,17017.22
33,33.0,33.0,33,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-26.nc,2016-8-4-13-0,169,169,2016,8,4,13,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000040800,17017.26
34,34.0,34.0,34,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-19.nc,2016-8-4-9-30,162,162,2016,8,4,9,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000039120,17017.19
35,35.0,35.0,35,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-35.nc,2016-8-4-17-30,178,178,2016,8,4,17,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000042960,17017.35
36,36.0,36.0,36,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-25.nc,2016-8-4-12-30,168,168,2016,8,4,12,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000040560,17017.25
37,37.0,37.0,37,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-27.nc,2016-8-4-13-30,170,170,2016,8,4,13,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000041040,17017.27
38,38.0,38.0,38,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-02.nc,2016-8-4-1-0,145,145,2016,8,4,1,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000035040,17017.02
39,39.0,39.0,39,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-38.nc,2016-8-4-19-0,181,181,2016,8,4,19,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000043680,17017.38
40,40.0,40.0,40,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-01.nc,2016-8-4-0-30,144,144,2016,8,4,0,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000034800,17017.01
41,41.0,41.0,41,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-45.nc,2016-8-4-22-30,188,188,2016,8,4,22,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000045360,17017.45
42,42.0,42.0,42,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-05.nc,2016-8-4-2-30,148,148,2016,8,4,2,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000035760,17017.05
43,43.0,43.0,43,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-04.nc,2016-8-4-2-0,147,147,2016,8,4,2,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000035520,17017.04
44,44.0,44.0,44,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-40.nc,2016-8-4-20-0,183,183,2016,8,4,20,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000044160,17017.4
45,45.0,45.0,45,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-47.nc,2016-8-4-23-30,190,190,2016,8,4,23,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000045840,17017.47
46,46.0,46.0,46,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-15.nc,2016-8-4-7-30,158,158,2016,8,4,7,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000038160,17017.15
47,47.0,47.0,47,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_04/ImageSegTOOCAN_20160804-17.nc,2016-8-4-8-30,160,160,2016,8,4,8,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000038640,17017.17
48,48.0,48.0,48,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-32.nc,2016-8-14-16-0,655,655,2016,8,14,16,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000157440,17027.32
49,49.0,49.0,49,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-42.nc,2016-8-14-21-0,665,665,2016,8,14,21,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000159840,17027.42
50,50.0,50.0,50,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-41.nc,2016-8-14-20-30,664,664,2016,8,14,20,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000159600,17027.41
51,51.0,51.0,51,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-19.nc,2016-8-14-9-30,642,642,2016,8,14,9,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000154320,17027.19
52,52.0,52.0,52,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-28.nc,2016-8-14-14-0,651,651,2016,8,14,14,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000156480,17027.28
53,53.0,53.0,53,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-02.nc,2016-8-14-1-0,625,625,2016,8,14,1,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000150240,17027.02
54,54.0,54.0,54,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-07.nc,2016-8-14-3-30,630,630,2016,8,14,3,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000151440,17027.07
55,55.0,55.0,55,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-17.nc,2016-8-14-8-30,640,640,2016,8,14,8,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000153840,17027.17
56,56.0,56.0,56,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-43.nc,2016-8-14-21-30,666,666,2016,8,14,21,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000160080,17027.43
57,57.0,57.0,57,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-29.nc,2016-8-14-14-30,652,652,2016,8,14,14,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000156720,17027.29
58,58.0,58.0,58,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-01.nc,2016-8-14-0-30,624,624,2016,8,14,0,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000150000,17027.01
59,59.0,59.0,59,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-45.nc,2016-8-14-22-30,668,668,2016,8,14,22,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000160560,17027.45
60,60.0,60.0,60,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-35.nc,2016-8-14-17-30,658,658,2016,8,14,17,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000158160,17027.35
61,61.0,61.0,61,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-08.nc,2016-8-14-4-0,631,631,2016,8,14,4,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000151680,17027.08
62,62.0,62.0,62,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-04.nc,2016-8-14-2-0,627,627,2016,8,14,2,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000150720,17027.04
63,63.0,63.0,63,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-06.nc,2016-8-14-3-0,629,629,2016,8,14,3,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000151200,17027.06
64,64.0,64.0,64,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-38.nc,2016-8-14-19-0,661,661,2016,8,14,19,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000158880,17027.38
65,65.0,65.0,65,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-11.nc,2016-8-14-5-30,634,634,2016,8,14,5,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000152400,17027.11
66,66.0,66.0,66,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-12.nc,2016-8-14-6-0,635,635,2016,8,14,6,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000152640,17027.12
67,67.0,67.0,67,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-47.nc,2016-8-14-23-30,670,670,2016,8,14,23,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000161040,17027.47
68,68.0,68.0,68,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-48.nc,2016-8-15-0-0,671,671,2016,8,15,0,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000161280,17027.48
69,69.0,69.0,69,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-14.nc,2016-8-14-7-0,637,637,2016,8,14,7,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000153120,17027.14
70,70.0,70.0,70,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-22.nc,2016-8-14-11-0,645,645,2016,8,14,11,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000155040,17027.22
71,71.0,71.0,71,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-13.nc,2016-8-14-6-30,636,636,2016,8,14,6,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000152880,17027.13
72,72.0,72.0,72,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-15.nc,2016-8-14-7-30,638,638,2016,8,14,7,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000153360,17027.15
73,73.0,73.0,73,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-20.nc,2016-8-14-10-0,643,643,2016,8,14,10,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000154560,17027.2
74,74.0,74.0,74,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-30.nc,2016-8-14-15-0,653,653,2016,8,14,15,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000156960,17027.3
75,75.0,75.0,75,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-27.nc,2016-8-14-13-30,650,650,2016,8,14,13,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000156240,17027.27
76,76.0,76.0,76,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-18.nc,2016-8-14-9-0,641,641,2016,8,14,9,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000154080,17027.18
77,77.0,77.0,77,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-39.nc,2016-8-14-19-30,662,662,2016,8,14,19,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000159120,17027.39
78,78.0,78.0,78,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-31.nc,2016-8-14-15-30,654,654,2016,8,14,15,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000157200,17027.31
79,79.0,79.0,79,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-46.nc,2016-8-14-23-0,669,669,2016,8,14,23,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000160800,17027.46
80,80.0,80.0,80,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-25.nc,2016-8-14-12-30,648,648,2016,8,14,12,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000156000,17027.25
81,81.0,81.0,81,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-33.nc,2016-8-14-16-30,656,656,2016,8,14,16,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000157680,17027.33
82,82.0,82.0,82,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-37.nc,2016-8-14-18-30,660,660,2016,8,14,18,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000158640,17027.37
83,83.0,83.0,83,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-10.nc,2016-8-14-5-0,633,633,2016,8,14,5,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000152160,17027.1
84,84.0,84.0,84,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-26.nc,2016-8-14-13-0,649,649,2016,8,14,13,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000156000,17027.26
85,85.0,85.0,85,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-34.nc,2016-8-14-17-0,657,657,2016,8,14,17,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000157920,17027.34
86,86.0,86.0,86,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-09.nc,2016-8-14-4-30,632,632,2016,8,14,4,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000151920,17027.09
87,87.0,87.0,87,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-03.nc,2016-8-14-1-30,626,626,2016,8,14,1,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000150480,17027.03
88,88.0,88.0,88,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-23.nc,2016-8-14-11-30,646,646,2016,8,14,11,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000155280,17027.23
89,89.0,89.0,89,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-36.nc,2016-8-14-18-0,659,659,2016,8,14,18,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000158400,17027.36
90,90.0,90.0,90,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-24.nc,2016-8-14-12-0,647,647,2016,8,14,12,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000155520,17027.24
91,91.0,91.0,91,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-05.nc,2016-8-14-2-30,628,628,2016,8,14,2,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000150960,17027.05
92,92.0,92.0,92,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-44.nc,2016-8-14-22-0,667,667,2016,8,14,22,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000160320,17027.44
93,93.0,93.0,93,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-40.nc,2016-8-14-20-0,663,663,2016,8,14,20,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000159360,17027.4
94,94.0,94.0,94,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_14/ImageSegTOOCAN_20160814-21.nc,2016-8-14-10-30,644,644,2016,8,14,10,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000154800,17027.21
